Country,ISO 3166-1 alpha-3,Total,Coal,Oil,Cement,Flaring,Other,Per Capita,Country_num,ISO 3166-1 alpha-3_num
Singapore,Sgp,73.68,0.0,46.547456,0.0,0.0,849.4,12.40399,187,175
Singapore,Sgp,73.68,0.0,45.686416,0.0,0.0,849.4,11.938546,187,175
Singapore,Sgp,73.68,0.0,45.111491,0.0,0.0,849.4,11.937925,187,175
Singapore,Sgp,73.68,0.0,40.457888,0.0,0.0,849.4,11.275009,187,175
Singapore,Sgp,73.68,0.032976,39.142512,0.0,0.0,849.4,11.697473,187,175
Singapore,Sgp,73.68,0.040307,34.719115,0.0,0.0,849.4,10.97295,187,175
Singapore,Sgp,73.68,0.043964,28.803751,0.0,0.0,849.4,9.280941,187,175
Singapore,Sgp,73.68,0.029312,34.067872,0.0,0.0,849.4,10.357662,187,175
Singapore,Sgp,73.68,0.051296,33.881008,0.0,0.0,849.4,10.118465,187,175
Singapore,Sgp,73.68,0.032974,46.394398,0.0,0.0,849.4,12.398861,187,175
Haiti,Sgp,73.68,0.02931,153.48,62.6,56.07,849.4,8.607362,88,175
Singapore,Sgp,73.68,0.051299,40.156448,0.0,0.0,849.4,10.664335,187,175
Singapore,Sgp,73.68,0.032976,16.165568,0.0,0.0,849.4,5.908778,187,175
Singapore,Sgp,73.68,0.109912,31.943994,0.0,0.0,849.4,8.981252,187,175
Singapore,Sgp,73.68,1.13584,31.422464,0.0,0.0,849.4,9.288327,187,175
Singapore,Sgp,73.68,1.678112,31.360176,0.0,0.0,849.4,9.380179,187,175
Singapore,Sgp,73.68,1.751278,35.161126,0.0,0.0,849.4,9.993933,187,175
Singapore,Sgp,73.68,1.832,13.77664,0.0,0.0,849.4,6.242087,187,175
Haiti,Kna,73.68,127.39,13.13544,62.6,0.0,849.4,6.445782,88,105
Singapore,Sgp,73.68,2.05534,23.381786,0.0,0.0,849.4,7.914618,187,175
Singapore,Sgp,73.68,1.971232,7.056864,62.6,56.07,849.4,5.099641,187,175
Singapore,Sgp,73.68,1.864508,7.073996,0.0,0.0,849.4,5.06094,187,175
Singapore,Sgp,73.68,3.348566,6.933074,0.0,0.0,849.4,5.471564,187,175
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Haiti,Kna,73.68,127.39,153.48,62.6,56.07,849.4,121.57,88,105
Haiti,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,105
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Haiti,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,105
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,105
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,73.68,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,73.68,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.0,127.39,153.48,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,0.065086,0.065086,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,0.21398,0.21398,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,0.363766,0.363766,153.48,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,0.513552,0.513552,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,0.663338,0.663338,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,0.813123,0.813123,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,0.962909,0.962909,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,1.111804,1.111804,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,1.26159,127.39,153.48,62.6,0.0,849.4,121.57,189,186
Slovakia,Svk,1.411375,1.411375,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,1.561161,1.561161,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,1.710947,1.710947,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,1.859841,1.859841,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,2.009627,2.009627,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,2.159413,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,2.309199,153.48,0.0,0.0,849.4,121.57,189,186
Slovakia,Kna,73.68,127.39,0.0,0.0,0.0,849.4,121.57,189,105
Slovakia,Svk,73.68,4.194005,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,4.396394,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,4.724497,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,5.005345,153.48,62.6,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,5.286194,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,5.405666,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,5.77389,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,5.963797,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,6.261585,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,6.582555,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,6.914224,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,7.410835,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,7.845928,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,8.390685,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,8.699172,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,8.831127,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Kna,73.68,9.027275,0.0,0.0,56.07,849.4,121.57,189,105
Slovakia,Svk,73.68,9.253737,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.604129,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.840398,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.414577,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.647281,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.923671,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.84432,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.331124,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.482693,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.698456,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.812579,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,12.160296,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,12.698812,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.346101,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.592178,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.509261,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.368391,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.537792,0.0,0.0,0.0,849.4,121.57,189,186
Haiti,Svk,73.68,14.40441,0.0,62.6,0.0,849.4,121.57,88,186
Slovakia,Svk,73.68,15.066856,0.0,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.733095,0.002628,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.701467,0.003942,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,127.39,153.48,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.706491,0.010509,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.685695,0.009195,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.040611,0.007882,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.947042,0.010509,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.507592,0.015758,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.372236,0.019696,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.915061,0.011821,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,12.172547,0.011822,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.440386,0.026259,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.602603,0.023635,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,12.458421,0.018388,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.120819,0.01576,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,14.677132,0.01576,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,12.608922,0.076629,0.221103,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.831751,0.022098,0.221339,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,10.302701,0.020788,0.199543,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.452196,0.019519,0.157622,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.422721,0.028605,0.165673,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,9.700543,0.022101,0.17654,0.0,849.4,121.57,189,186
Slovakia,Kna,73.68,10.537922,0.020797,62.6,56.07,849.4,121.57,189,105
Slovakia,Svk,73.68,12.751211,0.019487,0.251111,0.0,849.4,121.57,189,186
Slovakia,Kna,73.68,14.959862,153.48,0.0,0.0,849.4,121.57,189,105
Slovakia,Svk,73.68,16.374868,0.023597,0.051884,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,18.470017,0.032788,0.039605,0.0,849.4,121.57,189,186
Haiti,Svk,73.68,18.566239,153.48,0.055971,0.0,849.4,121.57,88,186
Slovakia,Kna,73.68,20.028781,153.48,0.060073,56.07,849.4,121.57,189,105
Slovakia,Svk,73.68,22.118269,0.039331,62.6,56.07,849.4,121.57,189,186
Slovakia,Svk,73.68,21.166378,0.035459,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,11.235154,0.014446,0.0,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,13.765056,0.031297,0.170076,0.0,849.4,121.57,189,186
Slovakia,Kna,73.68,15.536186,0.042927,62.6,0.0,849.4,121.57,189,105
Slovakia,Svk,73.68,16.7559,0.053285,0.304085,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,17.604608,0.06497,0.320319,0.0,849.4,121.57,189,186
Slovakia,Svk,73.68,17.454173,0.685278,0.341859,0.0,849.4,5.343794,189,186
Slovakia,Svk,73.68,18.59799,0.675837,0.379196,0.0,849.4,5.597695,189,186
Slovakia,Svk,73.68,19.77271,0.795844,0.402381,0.0,849.4,5.874945,189,186
Slovakia,Svk,73.68,20.455513,0.819301,0.422012,0.0,849.4,5.975278,189,186
Slovakia,Svk,73.68,21.716809,0.995147,0.463952,0.0,849.4,6.264189,189,186
Slovakia,Svk,73.68,22.50792,1.023775,0.52376,0.0,849.4,6.381584,189,186
Slovakia,Svk,73.68,24.043187,1.109017,0.569035,0.0,849.4,6.721648,189,186
Slovakia,Svk,73.68,24.350634,1.32548,0.653807,0.0,849.4,6.894944,189,186
Slovakia,Svk,73.68,26.257584,1.372188,0.726697,0.0,849.4,7.409021,189,186
Slovakia,Svk,73.68,25.640799,1.675922,0.822906,0.0,849.4,7.297774,189,186
Slovakia,Svk,73.68,27.100156,2.174999,0.88355,0.0,849.4,7.670073,189,186
Slovakia,Svk,73.68,29.129741,2.837204,0.933603,0.0,849.4,8.204999,189,186
Slovakia,Svk,73.68,30.800634,3.579145,0.998034,0.0,849.4,8.639843,189,186
Slovakia,Svk,73.68,32.5593,3.916488,0.906399,0.0,849.4,9.005245,189,186
Slovakia,Svk,73.68,33.191015,4.868963,0.956891,0.0,849.4,9.274935,189,186
Slovakia,Svk,73.68,31.964628,5.129294,0.992668,0.0,849.4,8.948925,189,186
Slovakia,Svk,73.68,31.327049,5.365074,1.06035,0.0,849.4,8.820699,189,186
Slovakia,Svk,73.68,29.982837,6.358508,1.101739,0.0,849.4,8.733692,189,186
Slovakia,Kna,73.68,31.174415,153.48,1.104434,0.0,849.4,121.57,189,105
Slovakia,Svk,73.68,32.10214,7.896294,1.134444,0.0,849.4,9.578625,189,186
Slovakia,Svk,73.68,36.098421,9.944947,1.241643,0.0,849.4,10.910154,189,186
Slovakia,Svk,73.68,36.707618,11.379583,1.318667,0.0,849.4,11.357982,189,186
Slovakia,Svk,73.68,35.950505,12.412937,1.318535,0.0,849.4,11.364829,189,186
Slovakia,Svk,73.68,34.548198,13.809054,1.354506,0.0,849.4,11.30234,189,186
Slovakia,Svk,73.68,34.000278,14.295729,1.430642,0.0,849.4,11.316642,189,186
Haiti,Svk,73.68,34.694357,15.679479,62.6,0.0,849.4,121.57,88,186
Slovakia,Svk,73.68,35.392629,16.666018,1.497361,0.0,849.4,12.054666,189,186
Slovakia,Svk,73.68,35.350171,17.420508,1.506797,0.0,849.4,12.292018,189,186
Slovakia,Svk,73.68,36.198954,16.40958,1.573643,0.0,849.4,12.281138,189,186
Slovakia,Svk,73.68,34.365858,16.211313,1.563062,0.0,849.4,11.845545,189,186
Slovakia,Svk,73.68,34.428431,15.228905,1.585983,0.0,849.4,11.882184,189,186
Slovakia,Svk,73.68,34.876724,15.04466,1.613622,0.0,849.4,11.663586,189,186
Slovakia,Svk,73.68,34.851624,14.100588,1.559268,0.0,849.4,11.468823,189,186
Slovakia,Svk,73.68,35.327607,13.687154,1.586493,0.0,849.4,11.407451,189,186
Slovakia,Svk,73.68,127.39,153.48,1.574595,56.07,849.4,11.720689,189,186
Slovakia,Svk,73.68,35.045449,14.410249,1.527949,0.0,849.4,11.492167,189,186
Slovakia,Svk,73.68,35.449589,13.506061,62.6,0.0,849.4,11.508684,189,186
Slovakia,Svk,73.68,34.750233,13.442106,1.525436,0.0,849.4,11.317325,189,186
Slovakia,Svk,73.68,34.514058,12.582028,1.611748,0.0,849.4,11.080286,189,186
Slovakia,Svk,73.68,32.399445,11.15258,1.576915,0.0,849.4,10.533557,189,186
Slovakia,Svk,73.68,33.628729,12.81812,1.464497,0.024183,849.4,11.683449,189,186
Slovakia,Svk,73.68,28.893412,10.459332,1.038046,0.02479,849.4,10.091196,189,186
Slovakia,Svk,73.68,25.886478,8.905916,1.306854,0.025294,849.4,9.220143,189,186
Slovakia,Svk,73.68,24.710446,8.202645,1.02875,0.024124,849.4,8.709084,189,186
Slovakia,Svk,73.68,22.224739,8.349145,1.115125,0.02513,849.4,8.195519,189,186
Slovakia,Svk,73.68,21.392125,8.215242,1.154633,0.026412,849.4,8.250907,189,186
Slovakia,Svk,73.68,20.777708,8.140132,1.100406,0.02722,849.4,8.215958,189,186
Slovakia,Svk,73.68,20.524983,8.127883,1.214669,0.027456,849.4,8.217838,189,186
Slovakia,Svk,73.68,19.199303,8.079048,1.822399,0.027148,849.4,8.159375,189,186
Slovakia,Svk,73.68,18.411846,7.821296,1.827388,0.027399,849.4,8.007169,189,186
Slovakia,Svk,73.68,17.767685,7.425486,1.190452,0.025183,849.4,7.650792,189,186
Slovakia,Svk,73.68,18.386205,8.031961,1.209315,0.025041,849.4,8.038925,189,186
Slovakia,Svk,73.68,17.99483,8.047044,1.16524,0.025336,849.4,7.806386,189,186
Slovakia,Svk,73.68,18.933751,8.133139,0.921647,0.026315,849.4,7.869522,189,186
Slovakia,Svk,73.68,18.991205,8.365272,1.216842,56.07,849.4,121.57,189,186
Slovakia,Svk,73.68,17.752234,9.323907,1.256398,0.023239,849.4,7.958878,189,186
Slovakia,Svk,73.68,18.761906,8.928727,1.389148,0.020046,849.4,7.913381,189,186
Slovakia,Svk,73.68,17.560756,9.297181,1.484933,0.018565,849.4,7.61721,189,186
Slovakia,Svk,73.68,17.059462,9.628433,1.603859,0.020863,849.4,7.685218,189,186
Slovakia,Svk,73.68,16.026508,9.004032,1.21315,0.022556,849.4,6.981365,189,186
Slovakia,Svk,73.68,16.050049,9.333886,0.859919,0.021204,849.4,7.116552,189,186
Slovakia,Svk,73.68,16.303342,8.862554,1.261791,0.020042,849.4,7.03074,189,186
Slovakia,Svk,73.68,14.579966,9.122447,1.095925,0.019023,849.4,6.638661,189,186
Slovakia,Svk,73.68,14.276064,8.991892,1.13527,0.019616,849.4,6.568288,189,186
Slovakia,Svk,73.68,14.08355,8.866419,1.26676,0.02767,849.4,6.210128,189,186
Slovakia,Svk,73.68,13.918411,9.651327,1.30857,0.020785,849.4,6.354242,189,186
Slovakia,Svk,73.68,13.828549,10.024989,1.340952,0.019828,849.4,6.428203,189,186
Slovakia,Svk,73.68,14.284374,10.13604,1.367054,0.022694,849.4,6.639067,189,186
Slovakia,Svk,73.68,14.206341,10.23418,1.346682,0.01973,849.4,6.628357,189,186
Slovakia,Svk,73.68,11.778465,10.319318,1.404269,0.01908,849.4,6.193007,189,186
Slovakia,Svk,73.68,9.955995,9.610438,1.443145,0.013168,849.4,5.698469,189,186
Slovakia,Svk,73.68,12.579047,10.094408,1.443145,0.013168,849.4,6.4814,189,186
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
Slovenia,Svn,0.0,127.39,153.48,62.6,56.07,849.4,121.57,190,187
