calorie requirement,average sleep duration,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,year,species_numeric,gender_numeric,species_Adelie,species_Chinstrap,species_Gentoo,gender_Female,gender_Male,calorie requirement_normalised,average sleep duration_normalised,bill_length_mm_normalised,bill_depth_mm_normalised,flipper_length_mm_normalised,body_mass_g_normalised,year_normalised
6605.0,9.0,45.49,18.02,190.0,4175.46,2009.0,0,1,1,0,0,0,1,0.8396967235310046,0.2857142857142857,0.4869090909090909,0.5857142857142856,0.3050847457627119,0.40985,1.0
5764.0,14.0,35.6,17.5,191.0,3175.0,2009.0,0,0,1,0,0,1,0,0.611968589222854,1.0,0.12727272727272726,0.5238095238095238,0.3220338983050847,0.13194444444444445,1.0
6985.0,9.0,40.2,20.1,200.0,3975.0,2009.0,0,1,1,0,0,0,1,0.9425940969401571,0.2857142857142857,0.2945454545454546,0.8333333333333335,0.4745762711864407,0.3541666666666667,1.0
6156.0,9.0,37.0,16.5,185.0,3400.0,2009.0,0,0,1,0,0,1,0,0.7181153533712429,0.2857142857142857,0.17818181818181814,0.40476190476190477,0.22033898305084745,0.19444444444444445,1.0
5040.0,14.0,39.7,17.9,193.0,4250.0,2009.0,0,1,1,0,0,0,1,0.4159220146222583,1.0,0.2763636363636364,0.5714285714285713,0.3559322033898305,0.4305555555555556,1.0
3997.0,12.0,40.2,17.1,193.0,3400.0,2009.0,0,0,1,0,0,1,0,0.13349580287029517,0.7142857142857143,0.2945454545454546,0.4761904761904764,0.3559322033898305,0.19444444444444445,1.0
6844.0,10.0,40.6,17.2,187.0,3475.0,2009.0,0,1,1,0,0,0,1,0.9044137557541294,0.42857142857142855,0.3090909090909091,0.488095238095238,0.2542372881355932,0.2152777777777778,1.0
4667.0,11.0,32.1,15.5,188.0,3050.0,2009.0,0,0,1,0,0,1,0,0.3149201191443271,0.5714285714285714,0.0,0.28571428571428575,0.2711864406779661,0.09722222222222222,1.0
6062.0,10.0,40.7,17.0,190.0,3725.0,2009.0,0,1,1,0,0,0,1,0.6926617925805578,0.42857142857142855,0.3127272727272728,0.4642857142857143,0.3050847457627119,0.2847222222222222,1.0
3648.0,7.0,37.3,16.8,192.0,3000.0,2009.0,0,0,1,0,0,1,0,0.03899268887083672,0.0,0.18909090909090895,0.4404761904761906,0.3389830508474576,0.08333333333333333,1.0
6856.0,8.0,39.0,18.7,185.0,3650.0,2009.0,0,1,1,0,0,0,1,0.9076631464933659,0.14285714285714285,0.25090909090909086,0.6666666666666666,0.22033898305084745,0.2638888888888889,1.0
5755.0,12.0,39.2,18.6,190.0,4250.0,2009.0,0,1,1,0,0,0,1,0.6095315461684268,0.7142857142857143,0.25818181818181823,0.654761904761905,0.3050847457627119,0.4305555555555556,1.0
6356.0,10.0,45.49412790697674,18.4,184.0,3475.0,2009.0,0,1,1,0,0,0,1,0.7722718656918495,0.42857142857142855,0.48705919661733604,0.6309523809523808,0.2033898305084746,0.2152777777777778,1.0
3859.0,7.0,36.0,17.8,195.0,3450.0,2009.0,0,0,1,0,0,1,0,0.09612780936907662,0.0,0.14181818181818176,0.5595238095238096,0.3898305084745763,0.20833333333333334,1.0
3563.0,8.0,37.8,18.1,193.0,3750.0,2009.0,0,1,1,0,0,0,1,0.015976171134578932,0.14285714285714285,0.2072727272727271,0.5952380952380955,0.3559322033898305,0.2916666666666667,1.0
4315.0,9.0,36.0,17.1,187.0,3700.0,2009.0,0,0,1,0,0,1,0,0.21960465746005958,0.2857142857142857,0.14181818181818176,0.4761904761904764,0.2542372881355932,0.2777777777777778,1.0
4060.0,12.0,41.5,18.5,201.0,4000.0,2009.0,0,1,1,0,0,0,1,0.1505551042512862,0.7142857142857143,0.34181818181818174,0.6428571428571429,0.4915254237288136,0.3611111111111111,1.0
6594.0,12.0,46.1,13.2,211.0,4500.0,2007.0,2,0,0,0,1,1,0,0.8367181153533713,0.7142857142857143,0.509090909090909,0.011904761904761862,0.6610169491525424,0.5,0.0
4403.0,11.0,50.0,16.3,230.0,5700.0,2007.0,2,1,0,0,1,0,1,0.24343352288112646,0.5714285714285714,0.6509090909090909,0.38095238095238104,0.9830508474576272,0.8333333333333334,0.0
4841.0,10.0,48.7,18.02,210.0,4450.0,2007.0,2,1,0,0,1,0,1,0.3620362848632548,0.42857142857142855,0.6036363636363636,0.5857142857142856,0.6440677966101694,0.4861111111111111,0.0
3916.0,14.0,50.0,15.2,218.0,5700.0,2007.0,2,1,0,0,1,0,1,0.1115624153804495,1.0,0.6509090909090909,0.24999999999999994,0.7796610169491526,0.8333333333333334,0.0
4462.0,11.0,47.6,14.5,215.0,5400.0,2007.0,2,1,0,0,1,0,1,0.2594096940157054,0.5714285714285714,0.5636363636363636,0.1666666666666667,0.7288135593220338,0.75,0.0
6503.0,8.0,46.5,13.5,210.0,4550.0,2007.0,2,0,0,0,1,1,0,0.8120769022474953,0.14285714285714285,0.5236363636363636,0.04761904761904766,0.6440677966101694,0.5138888888888888,0.0
6147.0,11.0,45.4,14.6,211.0,4800.0,2007.0,2,0,0,0,1,1,0,0.7156783103168156,0.5714285714285714,0.48363636363636353,0.17857142857142858,0.6610169491525424,0.5833333333333334,0.0
6033.0,13.0,46.7,15.3,219.0,5200.0,2007.0,2,1,0,0,1,0,1,0.6848090982940699,0.8571428571428571,0.530909090909091,0.26190476190476203,0.7966101694915254,0.6944444444444444,0.0
6694.0,10.0,43.3,13.4,209.0,4400.0,2007.0,2,0,0,0,1,1,0,0.8637963715136745,0.42857142857142855,0.4072727272727271,0.035714285714285796,0.6271186440677966,0.4722222222222222,0.0
4743.0,12.0,46.8,18.018372093023256,215.0,5150.0,2007.0,2,1,0,0,1,0,1,0.33549959382615757,0.7142857142857143,0.5345454545454544,0.5855204872646733,0.7288135593220338,0.6805555555555556,0.0
5699.0,7.0,40.9,13.7,214.0,4650.0,2007.0,2,0,0,0,1,1,0,0.5943677227186569,0.0,0.3199999999999999,0.07142857142857138,0.711864406779661,0.5416666666666666,0.0
5103.0,14.0,49.0,16.1,216.0,5550.0,2007.0,2,1,0,0,1,0,1,0.4329813160032494,1.0,0.6145454545454545,0.3571428571428573,0.7457627118644068,0.7916666666666666,0.0
7157.0,10.0,45.5,13.7,214.0,4650.0,2007.0,2,0,0,0,1,1,0,0.9891686975358787,0.42857142857142855,0.48727272727272725,0.07142857142857138,0.711864406779661,0.5416666666666666,0.0
6321.0,13.0,48.4,14.6,213.0,5850.0,2007.0,2,1,0,0,1,0,1,0.7627944760357434,0.8571428571428571,0.5927272727272727,0.17857142857142858,0.6949152542372882,0.875,0.0
6421.0,11.0,45.8,14.6,210.0,4200.0,2007.0,2,0,0,0,1,1,0,0.7898727321960466,0.5714285714285714,0.498181818181818,0.17857142857142858,0.6440677966101694,0.4166666666666667,0.0
4325.0,14.0,49.3,15.7,217.0,5850.0,2007.0,2,1,0,0,1,0,1,0.2223124830760899,1.0,0.6254545454545453,0.3095238095238095,0.7627118644067796,0.875,0.0
4709.0,13.0,42.0,13.5,210.0,4150.0,2007.0,2,0,0,0,1,1,0,0.32629298673165447,0.8571428571428571,0.35999999999999993,0.04761904761904766,0.6440677966101694,0.4027777777777778,0.0
3677.0,9.0,49.2,15.2,221.0,6300.0,2007.0,2,1,0,0,1,0,1,0.04684538315732467,0.2857142857142857,0.6218181818181818,0.24999999999999994,0.8305084745762712,1.0,0.0
5294.0,13.0,46.2,14.5,209.0,4800.0,2007.0,2,0,0,0,1,1,0,0.48470078526942867,0.8571428571428571,0.5127272727272728,0.1666666666666667,0.6271186440677966,0.5833333333333334,0.0
6942.0,12.0,48.7,15.1,222.0,5350.0,2008.04,0,1,1,0,0,0,1,0.9309504467912266,0.7142857142857143,0.6036363636363636,0.23809523809523808,0.847457627118644,0.7361111111111112,0.5199999999999818
5014.0,11.0,50.2,14.3,218.0,5700.0,2007.0,2,1,0,0,1,0,1,0.40888166802057946,0.5714285714285714,0.6581818181818182,0.142857142857143,0.7796610169491526,0.8333333333333334,0.0
7074.0,7.0,45.49,14.5,197.76476744186047,4175.46,2008.04,0,0,1,0,0,1,0,0.966693744922827,0.0,0.4869090909090909,0.1666666666666667,0.43669097359085546,0.40985,0.5199999999999818
6162.0,9.0,46.5,14.5,213.0,4400.0,2007.0,2,0,0,0,1,1,0,0.7197400487408611,0.2857142857142857,0.5236363636363636,0.1666666666666667,0.6949152542372882,0.4722222222222222,0.0
4451.0,9.0,46.3,15.8,215.0,5050.0,2007.0,2,1,0,0,1,0,1,0.256431085838072,0.2857142857142857,0.5163636363636362,0.32142857142857156,0.7288135593220338,0.6527777777777778,0.0
4452.0,9.0,42.9,13.1,215.0,5000.0,2007.0,2,0,0,0,1,1,0,0.25670186839967507,0.2857142857142857,0.39272727272727265,0.0,0.7288135593220338,0.6388888888888888,0.0
4232.0,11.0,46.1,15.1,215.0,5100.0,2007.0,2,1,0,0,1,0,1,0.19712970484700784,0.5714285714285714,0.509090909090909,0.23809523809523808,0.7288135593220338,0.6666666666666666,0.0
4001.0,13.0,44.5,14.3,216.0,4100.0,2007.0,2,1,0,0,1,0,1,0.1345789331167073,0.8571428571428571,0.45090909090909087,0.142857142857143,0.7457627118644068,0.3888888888888889,0.0
3533.0,12.0,47.8,15.0,215.0,5650.0,2007.0,2,1,0,0,1,0,1,0.00785269428648795,0.7142857142857143,0.5709090909090907,0.22619047619047622,0.7288135593220338,0.8194444444444444,0.0
6475.0,9.0,48.2,14.3,210.0,4600.0,2007.0,2,0,0,0,1,1,0,0.8044949905226103,0.2857142857142857,0.5854545454545456,0.142857142857143,0.6440677966101694,0.5277777777777778,0.0
5209.0,14.0,50.0,15.3,220.0,5550.0,2007.0,2,1,0,0,1,0,1,0.4616842675331709,1.0,0.6509090909090909,0.26190476190476203,0.8135593220338984,0.7916666666666666,0.0
4833.0,12.0,47.3,15.3,222.0,5250.0,2007.0,2,1,0,0,1,0,1,0.35987002437043053,0.7142857142857143,0.5527272727272726,0.26190476190476203,0.847457627118644,0.7083333333333334,0.0
6978.0,9.0,42.8,14.2,209.0,4700.0,2007.0,2,0,0,0,1,1,0,0.9406986190089358,0.2857142857142857,0.38909090909090893,0.1309523809523809,0.6271186440677966,0.5555555555555556,0.0
6690.0,9.0,45.1,14.5,207.0,5050.0,2007.0,2,0,0,0,1,1,0,0.8627132412672623,0.2857142857142857,0.4727272727272727,0.1666666666666667,0.5932203389830508,0.6527777777777778,0.0
6230.0,11.0,59.6,17.0,230.0,6050.0,2007.0,2,1,0,0,1,0,1,0.7381532629298673,0.5714285714285714,1.0,0.4642857142857143,0.9830508474576272,0.9305555555555556,0.0
5154.0,14.0,49.1,14.8,220.0,5150.0,2008.0,2,0,0,0,1,1,0,0.44679122664500404,1.0,0.6181818181818182,0.2023809523809525,0.8135593220338984,0.6805555555555556,0.5
5473.0,9.0,48.4,16.3,220.0,5400.0,2008.0,2,1,0,0,1,0,1,0.5331708637963715,0.2857142857142857,0.5927272727272727,0.38095238095238104,0.8135593220338984,0.75,0.5
4787.0,9.0,42.6,13.7,213.0,4950.0,2008.0,2,0,0,0,1,1,0,0.347414026536691,0.2857142857142857,0.38181818181818183,0.07142857142857138,0.6949152542372882,0.625,0.5
4658.0,12.0,44.4,17.3,219.0,5250.0,2008.0,2,1,0,0,1,0,1,0.31248307608989984,0.7142857142857143,0.44727272727272716,0.5000000000000001,0.7966101694915254,0.7083333333333334,0.5
3710.0,7.0,44.0,13.6,197.76,4350.0,2008.0,2,0,0,0,1,1,0,0.05578120769022475,0.0,0.4327272727272727,0.05952380952380952,0.43661016949152526,0.4583333333333333,0.5
4504.0,11.0,48.7,15.7,208.0,5350.0,2008.0,2,1,0,0,1,0,1,0.27078256160303277,0.5714285714285714,0.6036363636363636,0.3095238095238095,0.6101694915254238,0.7361111111111112,0.5
5046.0,12.0,42.7,13.7,208.0,3950.0,2008.0,2,0,0,0,1,1,0,0.41754670999187654,0.7142857142857143,0.3854545454545455,0.07142857142857138,0.6101694915254238,0.3472222222222222,0.5
6542.0,8.0,49.6,16.0,225.0,5700.0,2008.0,0,1,1,0,0,0,1,0.8226374221500136,0.14285714285714285,0.6363636363636364,0.3452380952380953,0.8983050847457628,0.8333333333333334,0.5
6195.0,11.0,45.3,13.7,210.0,4300.0,2008.0,2,0,0,0,1,1,0,0.7286758732737612,0.5714285714285714,0.47999999999999987,0.07142857142857138,0.6440677966101694,0.4444444444444444,0.5
3951.0,10.0,49.6,15.0,216.0,4750.0,2008.0,2,1,0,0,1,0,1,0.12103980503655565,0.42857142857142855,0.6363636363636364,0.22619047619047622,0.7457627118644068,0.5694444444444444,0.5
6445.0,11.0,50.5,15.9,222.0,5550.0,2008.0,2,1,0,0,1,0,1,0.7963715136745194,0.5714285714285714,0.6690909090909091,0.3333333333333334,0.847457627118644,0.7916666666666666,0.5
6018.0,10.0,43.6,13.9,217.0,4900.0,2008.0,2,0,0,0,1,1,0,0.6807473598700243,0.42857142857142855,0.41818181818181815,0.09523809523809532,0.7627118644067796,0.6111111111111112,0.5
3849.0,11.0,45.5,13.9,210.0,4200.0,2008.0,2,0,0,0,1,1,0,0.0934199837530463,0.5714285714285714,0.48727272727272725,0.09523809523809532,0.6440677966101694,0.4166666666666667,0.5
5320.0,7.0,50.5,15.9,225.0,5400.0,2008.0,2,1,0,0,1,0,1,0.4917411318711075,0.0,0.6690909090909091,0.3333333333333334,0.8983050847457628,0.75,0.5
6705.0,9.0,44.9,13.3,213.0,5100.0,2008.0,2,0,0,0,1,1,0,0.8667749796913079,0.2857142857142857,0.46545454545454534,0.023809523809523937,0.6949152542372882,0.6666666666666666,0.5
7196.0,9.0,45.2,15.8,215.0,5300.0,2008.0,2,1,0,0,1,0,1,0.9997292174383969,0.2857142857142857,0.47636363636363643,0.32142857142857156,0.7288135593220338,0.7222222222222222,0.5
4586.0,14.0,46.6,14.2,210.0,4850.0,2008.0,2,0,0,0,1,1,0,0.29298673165448147,1.0,0.5272727272727272,0.1309523809523809,0.6440677966101694,0.5972222222222222,0.5
5010.0,8.0,48.5,14.1,220.0,5300.0,2008.0,2,1,0,0,1,0,1,0.40779853777416736,0.14285714285714285,0.5963636363636363,0.11904761904761904,0.8135593220338984,0.7222222222222222,0.5
7048.0,13.0,45.1,14.4,210.0,4400.0,2008.0,2,0,0,0,1,1,0,0.9596533983211482,0.8571428571428571,0.4727272727272727,0.15476190476190485,0.6440677966101694,0.4722222222222222,0.5
6635.0,13.0,50.1,15.0,225.0,5000.0,2008.0,2,1,0,0,1,0,1,0.8478202003790956,0.8571428571428571,0.6545454545454545,0.22619047619047622,0.8983050847457628,0.6388888888888888,0.5
4924.0,9.0,46.5,14.4,217.0,4900.0,2008.0,2,0,0,0,1,1,0,0.3845112374763065,0.2857142857142857,0.5236363636363636,0.15476190476190485,0.7627118644067796,0.6111111111111112,0.5
7079.0,9.0,45.0,15.4,220.0,5050.0,2008.0,2,1,0,0,1,0,1,0.9680476577308421,0.2857142857142857,0.46909090909090906,0.2738095238095239,0.8135593220338984,0.6527777777777778,0.5
5341.0,11.0,43.8,13.9,208.0,4300.0,2008.0,2,0,0,0,1,1,0,0.4974275656647712,0.5714285714285714,0.4254545454545453,0.09523809523809532,0.6101694915254238,0.4444444444444444,0.5
6982.0,10.0,45.5,15.0,220.0,5000.0,2008.0,2,1,0,0,1,0,1,0.941781749255348,0.42857142857142855,0.48727272727272725,0.22619047619047622,0.8135593220338984,0.6388888888888888,0.5
4985.0,11.0,45.49412790697674,14.5,208.0,4450.0,2008.0,2,0,0,0,1,1,0,0.4010289737340915,0.5714285714285714,0.48705919661733604,0.1666666666666667,0.6101694915254238,0.4861111111111111,0.5
6261.0,13.0,50.4,15.3,224.0,5550.0,2008.0,2,1,0,0,1,0,1,0.7465475223395613,0.8571428571428571,0.6654545454545453,0.26190476190476203,0.8813559322033898,0.7916666666666666,0.5
4018.0,11.0,45.3,13.8,208.0,4200.0,2008.0,2,0,0,0,1,1,0,0.13918223666395885,0.5714285714285714,0.47999999999999987,0.08333333333333345,0.6101694915254238,0.4166666666666667,0.5
5288.0,14.0,46.2,14.9,221.0,5300.0,2008.0,2,1,0,0,1,0,1,0.48307608989981043,1.0,0.5127272727272728,0.21428571428571436,0.8305084745762712,0.7222222222222222,0.5
6350.0,8.0,45.7,18.02,214.0,4400.0,2008.0,2,0,0,0,1,1,0,0.7706471703222313,0.14285714285714285,0.4945454545454546,0.5857142857142856,0.711864406779661,0.4722222222222222,0.5
5737.0,13.0,54.3,15.7,231.0,5650.0,2008.0,2,1,0,0,1,0,1,0.6046574600595722,0.8571428571428571,0.8072727272727271,0.3095238095238095,1.0,0.8194444444444444,0.5
6027.0,10.0,45.8,14.2,219.0,4700.0,2008.0,2,0,0,0,1,1,0,0.6831844029244517,0.42857142857142855,0.498181818181818,0.1309523809523809,0.7966101694915254,0.5555555555555556,0.5
5679.0,7.0,49.8,16.8,230.0,5700.0,2008.0,2,1,0,0,1,0,1,0.5889520714865962,0.0,0.6436363636363635,0.4404761904761906,0.9830508474576272,0.8333333333333334,0.5
6017.0,14.0,46.2,14.4,214.0,4650.0,2008.0,2,1,0,0,1,0,1,0.6804765773084214,1.0,0.5127272727272728,0.15476190476190485,0.711864406779661,0.5416666666666666,0.5
5760.0,9.0,49.5,16.2,229.0,5800.0,2008.0,2,1,0,0,1,0,1,0.6108854589764419,0.2857142857142857,0.6327272727272727,0.369047619047619,0.9661016949152542,0.8611111111111112,0.5
4874.0,12.0,43.5,14.2,220.0,4700.0,2008.0,2,0,0,0,1,1,0,0.3709721093961549,0.7142857142857143,0.4145454545454545,0.1309523809523809,0.8135593220338984,0.5555555555555556,0.5
5404.0,13.0,50.7,15.0,223.0,5550.0,2008.0,2,1,0,0,1,0,1,0.5144868670457623,0.8571428571428571,0.6763636363636364,0.22619047619047622,0.864406779661017,0.7916666666666666,0.5
5537.0,11.0,47.7,15.0,216.0,4750.0,2008.0,2,0,0,0,1,1,0,0.5505009477389656,0.5714285714285714,0.5672727272727274,0.22619047619047622,0.7457627118644068,0.5694444444444444,0.5
5108.0,7.0,46.4,15.6,221.0,5000.0,2008.0,2,1,0,0,1,0,1,0.4343352288112646,0.0,0.5199999999999999,0.2976190476190476,0.8305084745762712,0.6388888888888888,0.5
5023.0,11.0,48.2,15.6,221.0,5100.0,2008.0,2,1,0,0,1,0,1,0.4113187110750068,0.5714285714285714,0.5854545454545456,0.2976190476190476,0.8305084745762712,0.6666666666666666,0.5
5924.0,12.0,46.5,14.8,217.0,5200.0,2008.0,0,0,1,0,0,1,0,0.6552937990793393,0.7142857142857143,0.5236363636363636,0.2023809523809525,0.7627118644067796,0.6944444444444444,0.5
7144.0,12.0,46.4,15.0,216.0,4700.0,2008.0,2,0,0,0,1,1,0,0.9856485242350392,0.7142857142857143,0.5199999999999999,0.22619047619047622,0.7457627118644068,0.5555555555555556,0.5
4718.0,12.0,48.6,16.0,230.0,5800.0,2008.0,2,1,0,0,1,0,1,0.3287300297860818,0.7142857142857143,0.6,0.3452380952380953,0.9830508474576272,0.8611111111111112,0.5
5191.0,9.0,47.5,18.02,197.76,4175.46,2008.0,2,0,0,0,1,1,0,0.4568101814243163,0.2857142857142857,0.5599999999999999,0.5857142857142856,0.43661016949152526,0.40985,0.5
4082.0,9.0,51.1,16.3,220.0,6000.0,2008.0,2,1,0,0,1,0,1,0.15651232060655293,0.2857142857142857,0.6909090909090909,0.38095238095238104,0.8135593220338984,0.9166666666666666,0.5
6765.0,9.0,45.2,13.8,215.0,4750.0,2008.0,2,0,0,0,1,1,0,0.8830219333874898,0.2857142857142857,0.47636363636363643,0.08333333333333345,0.7288135593220338,0.5694444444444444,0.5
5735.0,11.0,45.2,16.4,223.0,5950.0,2008.0,2,1,0,0,1,0,1,0.6041158949363661,0.5714285714285714,0.47636363636363643,0.39285714285714274,0.864406779661017,0.9027777777777778,0.5
5855.0,11.0,49.1,14.5,212.0,4625.0,2009.0,2,0,0,0,1,1,0,0.63660980232873,0.5714285714285714,0.6181818181818182,0.1666666666666667,0.6779661016949152,0.5347222222222222,1.0
4372.0,8.0,52.5,15.6,221.0,5450.0,2009.0,2,1,0,0,1,0,1,0.23503926347143245,0.14285714285714285,0.7418181818181818,0.2976190476190476,0.8305084745762712,0.7638888888888888,1.0
4085.0,11.0,47.4,14.6,212.0,4725.0,2009.0,2,0,0,0,1,1,0,0.15732466829136205,0.5714285714285714,0.5563636363636363,0.17857142857142858,0.6779661016949152,0.5625,1.0
4854.0,8.0,50.0,18.02,224.0,5350.0,2009.0,2,1,0,0,1,0,1,0.3655564581640942,0.14285714285714285,0.6509090909090909,0.5857142857142856,0.8813559322033898,0.7361111111111112,1.0
6207.0,9.0,44.9,13.8,212.0,4750.0,2009.0,2,0,0,0,1,1,0,0.7319252640129975,0.2857142857142857,0.46545454545454534,0.08333333333333345,0.6779661016949152,0.5694444444444444,1.0
5825.0,14.0,50.8,17.3,228.0,5600.0,2009.0,2,1,0,0,1,0,1,0.6284863254806391,1.0,0.6799999999999998,0.5000000000000001,0.9491525423728814,0.8055555555555556,1.0
4839.0,8.0,43.4,14.4,197.76476744186047,4600.0,2009.0,2,0,0,0,1,1,0,0.36149471974004876,0.14285714285714285,0.4109090909090908,0.15476190476190485,0.43669097359085546,0.5277777777777778,1.0
5446.0,9.0,51.3,14.2,218.0,5300.0,2009.0,2,1,0,0,1,0,1,0.5258597346330897,0.2857142857142857,0.698181818181818,0.1309523809523809,0.7796610169491526,0.7222222222222222,1.0
6359.0,9.0,47.5,14.0,212.0,4875.0,2009.0,2,0,0,0,1,1,0,0.7730842133766586,0.2857142857142857,0.5599999999999999,0.10714285714285718,0.6779661016949152,0.6041666666666666,1.0
4542.0,13.0,52.1,17.0,230.0,5550.0,2009.0,2,1,0,0,1,0,1,0.28107229894394803,0.8571428571428571,0.7272727272727273,0.4642857142857143,0.9830508474576272,0.7916666666666666,1.0
7110.0,13.0,47.5,15.0,218.0,4950.0,2009.0,2,0,0,0,1,1,0,0.9764419171405362,0.8571428571428571,0.5599999999999999,0.22619047619047622,0.7796610169491526,0.625,1.0
4150.0,7.0,52.2,17.1,228.0,5400.0,2009.0,2,1,0,0,1,0,1,0.17492553479555917,0.0,0.730909090909091,0.4761904761904764,0.9491525423728814,0.75,1.0
5944.0,11.0,45.5,14.5,212.0,4750.0,2009.0,2,0,0,0,1,1,0,0.6607094503113999,0.5714285714285714,0.48727272727272725,0.1666666666666667,0.6779661016949152,0.5694444444444444,1.0
5828.0,13.0,49.5,16.1,224.0,5650.0,2009.0,2,1,0,0,1,0,1,0.6292986731654482,0.8571428571428571,0.6327272727272727,0.3571428571428573,0.8813559322033898,0.8194444444444444,1.0
3698.0,14.0,44.5,14.7,214.0,4850.0,2009.0,2,0,0,0,1,1,0,0.05253181695098836,1.0,0.45090909090909087,0.19047619047619044,0.711864406779661,0.5972222222222222,1.0
4856.0,10.0,50.8,15.7,226.0,5200.0,2009.0,2,1,0,0,1,0,1,0.3660980232873003,0.42857142857142855,0.6799999999999998,0.3095238095238095,0.9152542372881356,0.6944444444444444,1.0
4660.0,10.0,49.4,15.8,216.0,4925.0,2009.0,2,1,0,0,1,0,1,0.31302464121310586,0.42857142857142855,0.629090909090909,0.32142857142857156,0.7457627118644068,0.6180555555555556,1.0
3681.0,10.0,46.9,14.6,222.0,4875.0,2009.0,2,0,0,0,1,1,0,0.0479285134037368,0.42857142857142855,0.5381818181818181,0.17857142857142858,0.847457627118644,0.6041666666666666,1.0
5068.0,8.0,48.4,14.4,203.0,4625.0,2009.0,2,0,0,0,1,1,0,0.42350392634714323,0.14285714285714285,0.5927272727272727,0.15476190476190485,0.5254237288135594,0.5347222222222222,1.0
5698.0,11.0,51.1,16.5,225.0,5250.0,2009.0,2,1,0,0,1,0,1,0.5940969401570538,0.5714285714285714,0.6909090909090909,0.40476190476190477,0.8983050847457628,0.7083333333333334,1.0
5284.0,8.0,48.5,15.0,219.0,4850.0,2009.0,2,0,0,0,1,1,0,0.48199295965339833,0.14285714285714285,0.5963636363636363,0.22619047619047622,0.7966101694915254,0.5972222222222222,1.0
4970.0,7.0,55.9,17.0,228.0,5600.0,2009.0,2,1,0,0,1,0,1,0.396967235310046,0.0,0.8654545454545454,0.4642857142857143,0.9491525423728814,0.8055555555555556,1.0
3526.0,14.0,47.2,15.5,215.0,4975.0,2009.0,2,0,0,0,1,1,0,0.005957216355266721,1.0,0.5490909090909092,0.28571428571428575,0.7288135593220338,0.6319444444444444,1.0
5551.0,7.0,49.1,15.0,228.0,5500.0,2009.0,2,1,0,0,1,0,1,0.5542919036014081,0.0,0.6181818181818182,0.22619047619047622,0.9491525423728814,0.7777777777777778,1.0
4470.0,9.0,47.3,13.8,216.0,4725.0,2009.0,2,1,0,0,1,0,1,0.26157595450852966,0.2857142857142857,0.5527272727272726,0.08333333333333345,0.7457627118644068,0.5625,1.0
6336.0,7.0,46.8,16.1,215.0,5500.0,2009.0,2,1,0,0,1,0,1,0.7668562144597888,0.0,0.5345454545454544,0.3571428571428573,0.7288135593220338,0.7777777777777778,1.0
3570.0,9.0,41.7,14.7,210.0,4700.0,2009.0,2,0,0,0,1,1,0,0.017871649065800164,0.2857142857142857,0.3490909090909091,0.19047619047619044,0.6440677966101694,0.5555555555555556,1.0
4854.0,12.0,53.4,15.8,219.0,5500.0,2009.0,2,1,0,0,1,0,1,0.3655564581640942,0.7142857142857143,0.7745454545454544,0.32142857142857156,0.7966101694915254,0.7777777777777778,1.0
3613.0,14.0,43.3,14.0,208.0,4575.0,2009.0,2,0,0,0,1,1,0,0.029515299214730572,1.0,0.4072727272727271,0.10714285714285718,0.6101694915254238,0.5208333333333334,1.0
3852.0,13.0,48.1,18.02,209.0,5500.0,2009.0,2,1,0,0,1,0,1,0.09423233143785541,0.8571428571428571,0.5818181818181818,0.5857142857142856,0.6271186440677966,0.7777777777777778,1.0
6471.0,12.0,50.5,15.2,216.0,5000.0,2009.0,2,0,0,0,1,1,0,0.8034118602761983,0.7142857142857143,0.6690909090909091,0.24999999999999994,0.7457627118644068,0.6388888888888888,1.0
5384.0,14.0,49.8,15.9,229.0,5950.0,2009.0,2,1,0,0,1,0,1,0.5090712158137016,1.0,0.6436363636363635,0.3333333333333334,0.9661016949152542,0.9027777777777778,1.0
5207.0,10.0,43.5,15.2,213.0,4650.0,2009.0,2,0,0,0,1,1,0,0.4611427024099648,0.42857142857142855,0.4145454545454545,0.24999999999999994,0.6949152542372882,0.5416666666666666,1.0
3705.0,13.0,51.5,16.3,230.0,5500.0,2009.0,2,1,0,0,1,0,1,0.054427294882209584,0.8571428571428571,0.7054545454545454,0.38095238095238104,0.9830508474576272,0.7777777777777778,1.0
3856.0,7.0,46.2,14.1,217.0,4375.0,2009.0,2,0,0,0,1,1,0,0.09531546168426754,0.0,0.5127272727272728,0.11904761904761904,0.7627118644067796,0.4652777777777778,1.0
6077.0,7.0,55.1,16.0,230.0,5850.0,2009.0,2,1,0,0,1,0,1,0.6967235310046033,0.0,0.8363636363636363,0.3452380952380953,0.9830508474576272,0.875,1.0
3594.0,8.0,44.5,15.7,217.0,4875.0,2009.0,2,1,0,0,1,0,1,0.024370430544272948,0.14285714285714285,0.45090909090909087,0.3095238095238095,0.7627118644067796,0.6041666666666666,1.0
5000.0,13.0,48.8,16.2,222.0,6000.0,2009.0,2,1,0,0,1,0,1,0.405090712158137,0.8571428571428571,0.6072727272727271,0.369047619047619,0.847457627118644,0.9166666666666666,1.0
6812.0,11.0,47.2,13.7,214.0,4925.0,2009.0,2,0,0,0,1,1,0,0.8957487137828324,0.5714285714285714,0.5490909090909092,0.07142857142857138,0.711864406779661,0.6180555555555556,1.0
